longitude,latitude,primary_unitid,zone,dispatch_date_to_onscene_date_mins
-70.165467,18.587717,CRD-2116,S-VAL,8.2
-68.709483,18.617517,CRD-1102,S-HIG,8.4
-69.9927,18.4294,B-0136,S-A3,50.3
-69.878533,18.533967,B-0144,S-B2,26.6
-69.891433,18.483817,CRD-0132,S-A1,32.7
-69.8304,18.5015,B-0138,S-B1,14.8
-69.985556,18.450278,B-0120,S-A3,17.1
-69.8215,18.467967,B-0158,S-B3,27
-69.830617,18.4938,A-0106,S-B1,7.6
-69.988,18.508267,A-0109,S-A3,20.5
-68.9888,18.428567,CRD-1203,S-LRO,17.8
-69.823,18.5309,,S-B3,
-69.79205723,18.54329372,B-0156,S-B3,20.3
-69.9211548,18.48290307,A-0101,S-A1,8
-70.019617,18.528817,B-0126,S-A2,13.6
-69.7656,18.512,B-0159,S-B3,5.2
-68.668133,18.660167,A-1103,S-HIG,0
,,B-0103,S-A1,7.2
-69.787033,18.4991,B-0153,S-B3,51.1
-70.359383,18.243133,CRD-1704,S-BAN,10.1
-69.936967,18.485417,CRD-0123,S-A3,43.7
-69.29735,18.441367,A-2301,S-SPM,30
-69.8711,18.4896,,S-B1,
-70.0006,18.438317,B-0114,S-A3,15.4
-69.881883,18.528683,B-0146,S-B2,26.1
-69.7911,18.4736,CRD-0162,S-B3,14.6
-69.716883,18.466967,A-0117,S-B3,8.9
-70.0309,18.4846,,S-A2,
-69.9794,18.4677,,S-A3,
-70.0832,18.4227,CRD-2111,S-SC,
-69.8699,18.5262,B-0144,S-B2,
-70.0584,18.6145,B-0134,S-A2,22.5
-69.911567,18.544267,B-0144,S-B2,38.6
-69.980433,18.471867,B-0129,S-A3,19
-70.01605,18.50725,B-0126,S-A2,14.1
-69.920317,18.581417,A-0113,S-B2,12.2
-69.874317,18.50755,B-0119,S-B1,24.9
-70.052633,18.501717,B-0117,S-A2,20.4
-69.43405,18.4447,A-2302,S-GUA,0.1
-69.581,18.4799,,S-B2,
-69.829867,18.531733,B-0156,S-B3,16.4
-69.804283,18.473017,CRD-0162,S-B3,9.4
-69.799517,18.479233,A-0117,S-B3,10.9
-69.99365,18.537333,B-0130,S-A2,9.6
-70.03635,18.47115,B-2110,S-A2,30.8
-69.923817,18.54615,B-0145,S-B2,28.2
-69.778983,18.52625,B-0154,S-B3,10.6
-69.9654,18.4526,B-0129,S-A3,
-69.60175,18.454217,B-0158,S-B2,11.6
-70.014217,18.44195,CRD-2111,S-BH,30.6
-69.7134,18.4651,A-0115,S-B3,20.2
-69.7305,18.471067,CRD-0162,S-B3,28.2
-69.810567,18.468633,B-0157,S-B3,8
-69.876817,18.515567,B-0141,S-B1,26.9
-69.29675,18.445333,CRD-2301,S-SPM,11.7
-69.814567,18.473717,B-0153,S-B3,9.5
-69.932817,18.544883,B-0145,S-B2,4.3
-68.972133,18.419717,CRD-1202,S-LRO,40.1
-69.89655,18.478267,B-0101,S-A1,8.4
-69.8093,18.510283,B-0156,S-B3,17.5
-69.909367,18.569133,A-0112,S-B2,6.8
-69.823317,18.507533,B-0157,S-B3,4.2
-69.996,18.5119,B-0130,S-A2,
-69.844567,18.4725,A-0106,S-B1,16.2
-69.9446,18.526483,A-0111,S-B2,39.5
-70.045633,18.5887,A-0104,S-A2,11.8
-69.92276132,18.49454595,B-0101,S-A1,24.8
-69.792433,18.467683,B-0157,S-B3,16.2
-70.0007,18.4403,U-0105,S-A3,10.7
-68.711733,18.60755,A-1102,S-HIG,11
-69.8945,18.5052,B-0110,S-A1,12.6
-69.884517,18.5289,B-0146,S-B2,14.3
-69.86195,18.498167,B-0138,S-B1,17.6
-69.889533,18.501033,B-0121,S-A1,2.7
-70.1477,18.3995,,S-SC,
-70.02835,18.527133,A-0104,S-A2,9.1
-70.14525,18.570683,CRD-2118,S-VAL,6.9
-69.874722,18.483333,,S-B1,
-70.115933,18.414583,CRD-2105,S-SC,19.9
-70.345183,18.292383,CRD-1701,S-BAN,9.3
-69.9673,18.4885,U-0111,S-A3,28.7
-68.91215,18.445117,CRD-1207,S-LRO,12
-69.835533,18.503917,B-0139,S-B1,32.3
-69.9236,18.489,A-0101,S-A1,19
-69.9513,18.4406,B-0127,S-A3,18.6
-68.606783,18.379817,B-1105,S-SRY,11.2
-69.94655,18.478167,B-0124,S-A3,49.3
-68.70295,18.595433,A-1102,S-HIG,14
-70.1683,18.6642,,S-VAL,
-69.788133,18.466433,CRD-0162,S-B3,27.6
-69.962167,18.471033,B-0120,S-A3,14.8
-69.8174,18.5432,B-0155,S-B3,
-69.78995,18.481533,B-0158,S-B3,26.5
-69.8196,18.4736,,S-B3,
-70.1616,18.3726,CRD-2103,S-SC,16.7
-69.901867,18.4951,A-0103,S-A1,16.6
-68.712,18.5917,B-1101,S-HIG,
-69.877533,18.504367,B-0109,S-A1,0
-70.049683,18.480833,CRD-0123,S-A3,12.6
-69.8662,18.5046,CRD-0160,S-B1,
-69.6836,18.4563,,S-B2,
-69.8703,18.5132,,S-B1,
-69.8787,18.5026,A-0103,S-A1,
-70.042067,18.542933,B-0134,S-A2,12.6
-70.0607,18.4814,,S-A2,
-69.784067,18.468217,B-0157,S-B3,26.3
-69.488,18.4699,CRD-2303,S-GUA,
-69.0237,18.5001,CRD-1206,S-GTE,3.9
-69.950133,18.505767,CRD-0116,S-A3,10.2
-69.8935,18.5111,B-0103,S-A1,40.7
-69.608334,18.456667,,S-B2,
-69.935583,18.4436,B-0104,S-A3,29.9
-69.905517,18.5667,B-0151,S-B2,22.6
-69.901033,18.541017,B-0149,S-B2,10.1
-68.7381,18.6158,CRD-1102,S-HIG,
-69.6837,18.4715,,S-B2,
-69.9601,18.4374,B-0120,S-A3,
-70.029117,18.4236,B-2110,S-BH,18.5
-69.8446,18.5037,B-0139,S-B3,
-69.978833,18.461933,B-0104,S-A3,12.1
-69.9673,18.4885,,S-A3,
-68.7167,18.6078,B-1101,S-HIG,15.5
-69.81639,18.505833,CRD-0161,S-B3,7.3
-69.891967,18.510617,B-0121,S-A1,17
-69.9573,18.4591,B-0105,S-A3,
-69.9924,18.4766,B-0129,S-A3,27.1
-70.028983,18.524917,A-0104,S-A2,38.7
-69.985967,18.659183,B-2905,S-B2,19.4
-69.861183,18.554633,B-0146,S-B2,9.4
-70.024317,18.767667,A-2901,S-YAM,7.5
-69.9652,18.4369,B-0104,S-A3,15.8
-69.890833,18.479083,B-0102,S-A1,14.9
-69.8187,18.5272,B-0157,S-B3,
-69.877717,18.504583,B-0109,S-A1,15.1
-69.8938,18.477533,B-0121,S-A1,5.9
-69.9761,18.4713,B-0105,S-A3,25
-70.01215,18.440433,CRD-2113,S-BH,8.5
-70.006883,18.5192,B-0130,S-A2,12.6
-69.93365,18.539017,B-0152,S-B2,55.4
-69.6097,18.4508,A-0117,S-B3,
-69.9414,18.544117,B-0149,S-B2,19
-69.6495,18.8936,,S-B3,
-69.94,18.7117,CRD-2903,S-YAM,40.2
-69.9064,18.500383,B-0109,S-A1,19.8
-68.3664,18.6426,B-1104,S-HIG,13.2
-69.30715,18.477667,CRD-2303,S-SPM,13.9
-69.863817,18.534067,B-0144,S-B2,22.3
-70.0259,18.432017,A-2101,S-BH,12.9
-69.938367,18.477617,A-0107,S-A1,21.7
-70.05361,18.526112,B-0134,S-A2,10
-69.8941,18.4767,B-0121,S-A1,6.4
-69.859067,18.536517,A-0113,S-B2,12.8
-69.9087,18.47905,CRD-0161,S-A1,12.5
-69.8196,18.4736,U-0166,S-B3,13.8
-69.668334,18.461667,U-0171,S-B3,28
-69.306817,18.458483,CRD-2306,S-SPM,8.8
-70.1042,18.400833,CRD-2103,S-SC,0.9
-69.7715,18.4801,B-0157,S-B3,16.7
-69.8994,18.485,A-0103,S-A1,6
-70.00245,18.471867,B-0129,S-A3,13.2
-69.8902,18.4817,B-0121,S-A1,5.2
-69.977,18.4277,B-0104,S-A3,
-69.9283,18.538,B-0145,S-B2,
-69.8853,18.4777,B-0124,S-A1,
-69.9027,18.5047,B-0110,S-A1,17.8
-69.8859,18.4723,B-0102,S-A1,14
-69.4226,18.4336,A-2302,S-GUA,
-69.893,18.5166,B-0140,S-B1,25.3
-69.9372,18.4414,B-0127,S-A3,6.1
-70.1524,18.5599,,S-VAL,
-68.98,18.58815,CRD-1206,S-GTE,5.5
-70.365233,18.278983,CRD-1704,S-BAN,43.8
-70.03665,18.518267,A-0104,S-A2,8
-70.0525,18.429445,A-2101,S-BH,20.8
-68.778334,18.641389,A-1102,S-HIG,9.6
-69.9321,18.4948,A-0101,S-A1,10.8
-69.9199,18.577183,B-0150,S-B2,8.5
-69.89775,18.545517,A-0112,S-B2,7.4
-69.8894,18.503,A-0101,S-A1,35.5
-69.979383,18.465017,B-0120,S-A3,21.6
-70.0318,18.4675,,S-A3,
-69.8902,18.4817,B-0103,S-A1,6.8
-69.788367,18.466383,B-0153,S-B3,4.4
-70.028883,18.420267,CRD-2103,S-BH,21.9
-69.6308,18.4458,,S-B3,
-69.8707,18.5433,B-0152,S-B2,
-69.6836,18.4563,,S-B2,
-69.978583,18.4286,B-0104,S-A3,31.7
-69.877017,18.511517,B-0141,S-B1,5
-69.872083,18.4876,A-0106,S-B1,9.7
-69.89095,18.502217,B-0133,S-A1,23.3
-69.94179046,18.54160076,B-0149,S-B2,40.4
-69.8174,18.5432,,S-B3,
-69.90075,18.510617,CRD-0132,S-A1,17
-69.9989,18.543167,B-0130,S-A2,23.7
-69.8147,18.5564,CRD-0160,S-B1,
-68.7338,18.6078,CRD-1102,S-HIG,
-69.8662,18.5046,B-0119,S-B1,
-70.004617,18.537417,B-0126,S-A2,11.4
-69.904367,18.553783,A-0111,S-B2,7.8
-69.2652,18.4722,CRD-2301,S-SPM,9.8
-69.9656,18.504633,B-0124,S-A3,11.4
-68.8325,18.4399,CRD-1106,S-SRY,
-69.8995,18.5606,A-0112,S-B2,
-69.8418,18.5034,,S-B1,
-69.8738,18.5066,A-0106,S-B1,21.1
-69.8161,18.535,,S-A2,
-69.87505,18.54545,A-0111,S-B2,13.5
-69.8711,18.4896,,S-B1,
-69.9057,18.536667,A-0111,S-B2,14.5
-70.0546,18.3833,A-2103,S-SGN,
-69.823,18.4797,A-0108,S-B3,16.3
-70.104783,18.564083,B-0118,S-A2,8.7
-69.853633,18.501717,A-0108,S-B1,4.7
-69.894833,18.577217,B-0145,S-B2,41.2
-70.057667,18.546733,B-0126,S-A2,27.7
-70.029433,18.527267,A-0104,S-A2,23.7
-70.032433,18.431967,CRD-2114,S-BH,16.5
-69.8902,18.4817,B-0121,S-A1,21.3
-69.907217,18.498317,B-0121,S-A1,21.7
-69.6836,18.4563,B-0159,S-B3,17.8
-69.189783,18.451233,CRD-2304,S-RSA,21.4
-69.989533,18.509367,A-0109,S-A3,45.2
-69.9281,18.5013,B-0102,S-A1,
-70.011,18.537883,B-0117,S-A2,6.4
-70.108483,18.30565,CRD-2115,S-SGN,45.5
-69.4617,18.4228,A-2302,S-GUA,37.4
-69.9893,18.4522,B-0129,S-A3,20.8
-69.8969,18.5698,B-0148,S-B2,
-69.866,18.4707,B-0119,S-B1,
-69.04165,18.4404,CRD-1201,S-VHE,40.4
-69.833583,18.488583,B-0137,S-B1,30.1
-69.8593,18.548533,B-0145,S-B2,6.3
-69.855767,18.490717,A-0108,S-B1,23.7
-69.8945,18.5052,B-0121,S-A1,25.6
-69.98665,18.531883,A-0104,S-A3,13.9
-69.86309429,18.48370394,B-0155,S-B1,7.2
-70.4925,18.28295,A-1703,S-BAN,18.4
-70.15835,18.5426,A-2105,S-VAL,27.9
-69.9014,18.5061,A-0111,S-A1,
-68.4214849,18.60350183,A-1106,S-HIG,16.1
-69.924433,18.543133,B-0149,S-B2,29.4
-69.94125,18.5561,A-0112,S-B2,24.7
-69.9972,18.467183,B-0120,S-A3,7.4
-69.798,18.545083,B-0139,S-B3,16.9
-69.581,18.4799,,S-B3,
-69.942433,18.544783,B-0145,S-B2,3
-69.908833,18.485533,B-0110,S-A1,41.6
-70.0241,18.5272,A-0104,S-A2,8.8
-69.6308,18.4458,U-0171,S-B3,
-70.0204,18.5567,B-0134,S-A2,11.6
-69.6836,18.4563,,S-B2,
-69.307583,18.468733,CRD-2303,S-SPM,21.3
-69.975983,18.5253,B-0130,S-A3,0.7
-69.87695,18.51505,B-0141,S-B1,21.1
-69.8859,18.4723,B-0101,S-A1,0
-69.779067,18.52635,B-0156,S-B3,23.2
-70.125133,18.45135,A-2102,S-SC,25.7
-70.0309,18.4846,,S-A2,
-69.9161,18.5223,A-0112,S-B2,12.7
-69.8196,18.4736,B-0157,S-B3,11.4
-69.867133,18.495833,CRD-0160,S-B1,20.7
-69.9283,18.538,B-0145,S-B2,7.5
-69.806388,18.516666,B-0156,S-B3,23.8
-70.0185,18.5315,B-0117,S-A2,21.8
-69.817383,18.47065,B-0153,S-B3,0
-70.096083,18.5709,A-0105,S-A2,27
-68.708817,18.618783,A-1102,S-HIG,22.6
-69.9213,18.4835,A-0101,S-A1,23.7
-68.9863,18.440983,CRD-1202,S-LRO,19.1
-69.926117,18.504417,B-0110,S-A1,20.3
-69.901067,18.508567,A-0103,S-A1,25
-70.135667,18.42605,A-2102,S-SC,11.1
-69.982,18.5218,CRD-0123,S-A3,
-69.6329,18.759,,S-B3,
-69.919617,18.497633,B-0133,S-A1,7.5
-69.7505,18.495667,B-0119,S-B3,20.8
-70.0309,18.4413,CRD-2111,S-BH,
-70.0994,18.4181,CRD-2111,S-SC,26.7
-69.003917,18.4526,CRD-1202,S-VHE,12.8
-70.0278,18.5363,,S-A2,
-69.88975,18.50225,A-0103,S-A1,12.9
-69.887417,18.490633,B-0115,S-A1,4.3
-69.84455,18.482133,CRD-0160,S-B1,11.2
-69.0507,18.5135,CRD-1207,S-GTE,47.9
-68.4214849,18.60350183,A-1106,S-HIG,11.5
-70.074433,18.559467,B-0118,S-A2,27.6
-69.9761,18.4713,B-0120,S-A3,5
-69.690183,18.458133,B-0159,S-B2,28
-69.8446,18.5037,,S-B1,
-70.0493,18.563,U-0118,S-A2,13.7
-69.089283,18.44595,CRD-1201,S-VHE,7.1
-69.88845,18.483283,CRD-0132,S-A1,17.9
-69.8564,18.482783,B-0137,S-B1,7.1
-69.873917,18.541367,B-0144,S-B2,18.5
-69.823,18.4797,B-0159,S-B3,15.5
-69.9705,18.4407,B-0127,S-A3,30.3
-69.981467,18.466733,CRD-0123,S-A3,19.6
-70.0389,18.514267,A-0105,S-A2,6.9
-69.932283,18.4798,B-0103,S-A1,8.7
-69.9089,18.718,B-2905,S-MPL,26.9
-69.927233,18.535183,B-0145,S-B2,18.4
-69.6836,18.4563,B-0159,S-B3,47.7
-69.8461,18.5174,B-0157,S-B1,
-70.1395,18.53445,CRD-2116,S-VAL,15.6
-70.091667,18.568283,B-0134,S-A2,8.3
-69.6836,18.4563,,S-B2,
-69.8902,18.4817,B-0103,S-A1,
-70.05475,18.531183,B-0117,S-A2,4.9
-70.0402,18.480117,B-0111,S-A2,14.8
-69.8981,18.4901,B-0101,S-A1,20.1
-69.804467,18.533133,B-0154,S-B3,16.2
-69.305483,18.449183,CRD-2301,S-SPM,19.9
-69.994883,18.515867,B-0130,S-A2,33.1
-70.102767,18.430917,CRD-2103,S-SC,25.8
-69.8859,18.4723,B-0102,S-A1,0
-69.9087,18.8611,A-2901,S-MPL,
-69.7661,18.4699,B-0153,S-B3,35.4
-69.900267,18.48615,B-0121,S-A1,8.4
-69.888233,18.480567,CRD-0132,S-A1,9.8
-69.87035,18.546283,B-0146,S-B2,10.4
-69.988633,18.453583,CRD-0123,S-A3,27.4
-69.938333,18.542217,B-0152,S-B2,7.1
-70.00535,18.4961,B-0106,S-A2,43.8
-69.9425,18.4541,B-0127,S-A3,20.8
-69.992167,18.477283,CRD-0113,S-A3,23.2
-69.89565,18.4807,B-0119,S-A1,6.5
-69.866583,18.50495,CRD-0160,S-B1,13.4
-70.2502,18.7873,CRD-2116,S-VAL,
-69.649,18.7509,,S-BAY,
-69.84165,18.478283,A-0106,S-B1,13.2
-69.8856,18.5084,B-0109,S-A1,12
-69.900367,18.505117,B-0109,S-A1,15.7
-69.9266,18.4753,A-0101,S-A1,15.9
-69.424167,18.456945,CRD-2303,S-GUA,
-69.9841,18.4551,B-0136,S-A3,13.8
-69.841367,18.4753,A-0106,S-B1,10.5
-69.837067,18.517633,B-0140,S-B1,3.2
-68.9922,18.4383,CRD-1205,S-LRO,28.1
-68.967833,18.431433,CRD-1202,S-LRO,26.5
-70.00585,18.5148,B-0117,S-A2,34.9
-70.03667,18.40361,A-2103,S-BH,17.5
-70.093567,18.4153,A-2101,S-SC,28.9
-69.9286,18.53855,B-0149,S-B2,35.5
-69.92115,18.5038,B-0110,S-A1,10.3
-69.959833,18.43655,B-0104,S-A3,18.6
-69.8104,18.469,CRD-0161,S-B3,11.1
-69.85228,18.46961803,B-0119,S-B1,16.9
-69.9513,18.5814,A-0112,S-B2,25.1
-70.0071,18.4812,B-0127,S-A3,12.2
-69.835567,18.507567,B-0139,S-B1,6.4
-69.9283,18.538,B-0149,S-B2,
-69.821433,18.532117,B-0156,S-B3,19.1
-68.7338,18.6078,B-1101,S-HIG,13.7
-69.959617,18.455783,B-0120,S-A3,16.7
-69.808467,18.506367,B-0155,S-B3,27
-70.044667,18.5182,B-0117,S-A2,14.3
-69.857767,18.542033,B-0146,S-B2,4.2
-69.965967,18.45185,B-0124,S-A3,14.4
-69.854917,18.545067,B-0148,S-B2,8
-70.043167,18.388983,CRD-2114,S-BH,14.1
-69.866883,18.502533,B-0141,S-B1,7.3
-68.419167,18.683612,B-1104,S-HIG,9.9
-69.790333,18.506783,CRD-0162,S-B3,20.2
-69.92575,18.468167,B-0103,S-A1,22.6
-69.899117,18.510883,A-0103,S-A1,18.2
-69.994567,18.544883,B-0126,S-A2,14
-69.93285,18.58455,B-0151,S-B2,0
-69.865933,18.523233,B-0146,S-B2,28.6
-70.0229,18.52,B-0117,S-A2,38.6
-69.98225,18.4657,B-0129,S-A3,0
-68.718967,18.6291,CRD-1102,S-HIG,11.5
-69.886583,18.475117,B-0102,S-A1,11.5
-69.850917,18.47135,B-0137,S-B1,31.2
-69.910867,18.544933,B-0145,S-B2,56.1
-70.320817,18.2793,CRD-1702,S-BAN,14
-69.91425,18.503367,B-0110,S-A1,41.9
-69.861133,18.493383,A-0108,S-B1,8.9
-69.948833,18.625417,B-0148,S-B2,13.3
-69.800133,18.476983,B-0153,S-B3,12.3
-68.5464,18.7671,B-1103,S-HIG,40.5
-70.0309,18.4846,CRD-0113,S-A3,
-69.9501,18.467783,B-0124,S-A3,22.2
-69.8446,18.5037,,S-A3,
-69.6836,18.4563,A-0117,S-B3,21.4
-69.8399,18.5313,B-0155,S-B3,15.4
-68.9888,18.4352,CRD-1204,S-LRO,
-69.904483,18.5403,B-0144,S-B2,11.3
-69.6721,18.4479,,S-B2,
-69.813067,18.498683,B-0157,S-B3,10.6
-69.781833,18.537983,B-0156,S-B3,14.9
-70.17005,18.6791,A-2105,S-VAL,21.2
-70.0076,18.440867,B-2110,S-BH,11.1
-69.887,18.4951,B-0101,S-A1,20.3
-69.04845,18.49515,CRD-1206,S-GTE,12.2
-69.878417,18.497183,B-0109,S-A1,6.4
-69.880467,18.499117,B-0121,S-A1,12.4
-69.310767,18.46725,CRD-2303,S-SPM,17
-69.6308,18.4458,,S-B2,
-69.98395,18.557517,B-0151,S-B2,0
-69.868317,18.52525,B-0144,S-B2,21
-69.807583,18.515133,A-0116,S-B3,10.5
-69.81405,18.533583,A-0116,S-B3,
-69.7702,18.47535,B-0157,S-B3,10.6
-69.817233,18.51925,B-0153,S-B3,7.6
-69.93905,18.465233,B-0106,S-A3,6
-69.89145,18.499367,CRD-0132,S-A1,9.7
-69.6836,18.4563,,S-B2,
-69.903833,18.554617,B-0150,S-B2,5.2
-70.1452,18.551233,CRD-2116,S-VAL,20.3
-69.8941,18.4767,A-0101,S-A1,
-69.683889,18.454167,,S-B2,
-69.9673,18.4885,B-0111,S-A3,20.3
-69.93205,18.46805,A-0107,S-A1,30.1
-69.024417,18.448017,CRD-1201,S-VHE,20.2
-69.992733,18.43045,B-0136,S-A3,14.9
-70.106,18.4034,U-2103,S-SC,8
-69.78175,18.470217,B-0158,S-B3,11.8
-69.99975,18.494017,B-0129,S-A2,25.7
-69.817333,18.481533,B-0154,S-B3,28.9
-68.711117,18.606317,A-1102,S-HIG,13.8
-69.998267,18.521167,B-0130,S-A2,13.3
-69.9093,18.4989,U-0133,S-A1,
-69.807917,18.49845,A-0106,S-B3,18.1
-69.9411,18.4722,,S-A1,
-69.892317,18.491567,A-0103,S-A1,17.3
-69.8364,18.4845,A-0106,S-B1,30.9
-69.8777,18.5278,U-0149,S-B2,0.7
-69.9829,18.478,CRD-0123,S-A3,6
-70.0389,18.5251,B-0117,S-A2,40.6
-69.958117,18.501933,B-0111,S-A3,0
-69.842683,18.5151,B-0139,S-B1,8.1
-69.783633,18.521383,B-0154,S-B3,11.7
-69.931283,18.575217,B-0144,S-B2,9.6
-70.053,18.524,B-0117,S-A2,14.5
-69.927817,18.537183,B-0149,S-B2,33.2
-69.8941,18.4767,A-0103,S-A1,
-69.880833,18.527883,B-0152,S-B2,17.5
-69.903483,18.489383,B-0101,S-A1,19.4
-69.949717,18.4774,B-0124,S-A3,17
-70.197933,18.387667,A-2102,S-SC,40.4
-69.9794,18.4677,A-0105,S-A1,
-69.3128,18.4575,CRD-2303,S-SPM,7.3
-69.839267,18.4763,B-0137,S-B1,38.9
-69.901967,18.55205,B-0146,S-B2,43.8
-69.2495,18.4646,CRD-2301,S-SPM,0
-69.894383,18.4904,B-0115,S-A1,21.2
-69.8732,18.5072,B-0139,S-B1,11.9
-69.015867,18.447133,CRD-1205,S-VHE,13.6
-69.908367,18.540867,B-0152,S-B2,6.4
-69.900267,18.533833,B-0150,S-B2,5.1
-69.837933,18.527017,B-0119,S-B3,34.4
-69.005467,18.4548,CRD-1201,S-VHE,57.4
-69.927967,18.53615,B-0145,S-B2,23.1
-68.970983,18.420167,CRD-1204,S-LRO,8.9
-69.940117,18.540867,B-0145,S-B2,36.1
-69.977417,18.429917,B-0136,S-A3,26.8
-69.917017,18.563817,B-0150,S-B2,15.1
-69.8784,18.5311,,S-B2,
-70.141583,18.537317,CRD-2116,S-VAL,0
-69.665633,18.45595,B-0158,S-B2,0
-70.42315,18.246733,CRD-1705,S-MAT,17.9
-69.93995,18.484133,A-0107,S-A1,30.8
-69.866617,18.525617,B-0143,S-B2,7.6
-70.1072,18.4789,,S-SC,
-70.0309,18.4846,CRD-0123,S-A3,14.3
-69.828917,18.514933,A-0106,S-B3,8.6
-69.857783,18.47365,B-0119,S-B1,12.8
-69.8538,18.554,B-0148,S-B2,
-70.0071,18.4812,B-0111,S-A3,
-69.9705,18.4407,B-0127,S-A3,14.8
-69.012033,18.458533,CRD-1204,S-VHE,35.2
-69.9281,18.5013,B-0105,S-A1,
-69.9357,18.4731,A-0101,S-A1,
-69.8421,18.4959,B-0140,S-B1,19.4
-69.820817,18.537233,B-0154,S-B3,21.5
-69.88065,18.506017,B-0115,S-A1,31.4
-70.10005,18.493417,CRD-2116,S-SC,19.4
-69.8796,18.4997,B-0115,S-A1,32.7
-69.8856,18.5084,B-0102,S-A1,
-69.881133,18.510533,B-0138,S-B1,6.8
-69.821267,18.499217,CRD-0162,S-B3,9.7
-70.029733,18.5324,B-0117,S-A2,19.5
-69.864983,18.524683,B-0146,S-B2,14.4
-69.9543,18.457167,B-0120,S-A3,16.3
-68.967217,18.431817,CRD-1202,S-LRO,19.2
-69.96965,18.482083,A-0109,S-A3,10.7
-69.972633,18.479217,A-0110,S-A3,15.5
-69.9349,18.4638,A-0107,S-A1,8.9
-69.868267,18.515883,CRD-0160,S-B1,41.3
-69.8862,18.538117,B-0144,S-B2,0.8
-69.9398,18.4406,B-0127,S-A3,17.4
-70.487417,18.353433,CRD-1707,S-BAN,13.3
-69.870467,18.549767,A-0111,S-B2,10
-69.9076,18.564833,B-0150,S-B2,22.1
-69.84025,18.4795,B-0140,S-B1,28.5
-69.98917,18.460556,B-0105,S-A3,16.2
-70.1654,18.4014,CRD-2117,S-A2,11.4
-70.037367,18.524883,B-0117,S-A2,16.3
-69.971,18.4797,CRD-0113,S-A3,22.9
-69.9513,18.4406,B-0127,S-A3,20.1
-68.992483,18.432733,CRD-1203,S-LRO,11.6
-69.8902,18.4817,A-0107,S-A1,24.2
-68.9836,18.589683,CRD-1206,S-GTE,21
-69.84091536,18.6002123,B-0148,S-B2,28.4
-69.831383,18.498933,B-0112,S-B1,44
-69.867533,18.516467,CRD-0160,S-B1,28
-69.914183,18.571333,B-0150,S-B2,13.1
-69.975717,18.475467,B-0136,S-A3,22.9
-69.85975,18.517067,B-0141,S-B1,8.5
-69.817933,18.515317,B-0155,S-B3,26.8
-69.847233,18.527783,B-0140,S-B1,17.3
-69.609,18.5014,,S-B3,
-69.88225,18.491417,B-0109,S-A1,12.1
-69.893233,18.504233,B-0110,S-A1,21.5
-69.996317,18.504133,CRD-0123,S-A3,23.2
-69.741567,18.780317,B-2902,S-MPL,10.6
-70.016667,18.51965,A-0104,S-A2,18.2
-69.894283,18.490333,B-0102,S-A1,6
-69.978033,18.481067,B-0111,S-A3,10.6
-70.03285,18.517567,B-0131,S-A2,10.6
-70.0057,18.5429,B-0130,S-A2,22.6
-69.872833,18.52965,B-0146,S-B2,11.4
-69.6836,18.4563,,S-B2,
-69.7586,18.4776,CRD-0162,S-B3,8.5
-69.88305,18.50145,B-0109,S-A1,9.1
-69.930383,18.589683,B-0151,S-B2,46.2
-69.9095,18.505817,B-0119,S-A1,12.1
-69.904017,18.515883,B-0144,S-B2,13.1
-69.9206,18.5751,A-0113,S-B2,11.7
-69.6837,18.4715,,S-B2,
-69.92276132,18.49454595,B-0110,S-A1,39.6
-69.923933,18.651883,B-0148,S-B2,20
-69.003717,18.441133,CRD-1201,S-VHE,50.9
-69.98895,18.446167,B-0114,S-A3,20.4
-69.853683,18.581383,B-0146,S-B2,0
-69.98785,18.5367,B-0130,S-A3,23.9
-68.566633,18.78775,A-1104,S-HIG,3.7
-68.9677,18.4232,CRD-1203,S-LRO,
-70.05222,18.488333,,S-A3,
-69.811983,18.522183,B-0156,S-B3,14.2
-69.6837,18.4715,B-0159,S-B3,
-69.981367,18.488767,CRD-0123,S-A3,12.9
-69.697,18.4701,B-0159,S-B3,6
-68.699317,18.636983,A-1103,S-HIG,18.2
-69.9386,18.538483,B-0149,S-B2,20.2
-69.8665,18.5133,CRD-0160,S-B1,
-68.7125,18.615556,CRD-1102,S-HIG,12.1
-69.8802,18.496917,B-0115,S-A1,3.7
-70.023017,18.530317,A-0105,S-A2,7.1
-70.001733,18.5406,B-0130,S-A2,13.2
-69.9946,18.501267,CRD-0123,S-A3,10.3
-68.896233,18.442367,CRD-1207,S-LRO,12.7
-69.8329,18.493867,A-0106,S-B1,12.5
-68.9675,18.4348,CRD-1202,S-LRO,15.1
-70.0388,18.5208,A-0104,S-A2,
-69.8619,18.502267,B-0138,S-B1,34.7
-69.887133,18.5082,B-0141,S-A1,4.9
-69.886517,18.498467,CRD-0132,S-A1,7.6
-69.908833,18.491,CRD-0132,S-A1,49.8
-69.7106,18.5053,,S-B2,
-69.8116,18.494067,B-0156,S-B3,11.1
-70.0506,18.5429,A-0104,S-A2,9.8
-69.952833,18.47335,B-0106,S-A3,13.5
-69.667633,18.5231,A-0116,S-B2,13.1
-70.00845,18.437267,B-2110,S-BH,13.3
-69.008267,18.44515,CRD-1201,S-VHE,3.1
-70.03415,18.539733,A-0105,S-A2,14.2
-69.021112,18.446667,CRD-1205,S-VHE,6
-70.41736653,18.24747956,CRD-1705,S-MAT,9.3
